index,snippet,found,count,matches_idx
11335,,False,0,
11340,,False,0,
11342,,False,0,
11507,,False,0,
11537,,False,0,
11547,,False,0,
11549,,False,0,
11570,,False,0,
11586,,False,0,
11590,,False,0,
11600,,False,0,
11621,,False,0,
11696,,False,0,
11701,,False,0,
11705,,False,0,
11712,,False,0,
11973,,False,0,
11977,,False,0,
12225,,False,0,
12231,,False,0,
12233,,False,0,
12235,,False,0,
12605,,False,0,
12624,,False,0,
12696,,False,0,
12753,,False,0,
12775,,False,0,
12795,,False,0,
12934,,False,0,
13023,,False,0,
13029,,False,0,
13033,,False,0,
13035,,False,0,
13046,,False,0,
13047,,False,0,
13050,,False,0,
13058,,False,0,
13059,,False,0,
13060,,False,0,
13095,,False,0,
13107,,False,0,
13157,,False,0,
13168,,False,0,
13179,,False,0,
13192,,False,0,
13207,,False,0,
13216,,False,0,
13258,,False,0,
13274,,False,0,
13311,,False,0,
13335,,False,0,
13347,,False,0,
13355,,False,0,
13359,,False,0,
13361,,False,0,
13407,,False,0,
13409,,False,0,
13513,,False,0,
13524,,False,0,
13534,,False,0,
13633,,False,0,
13650,,False,0,
13688,,False,0,
13778,,False,0,
13829,,False,0,
13993,,False,0,
14114,,False,0,
14120,,False,0,
14137,,False,0,
14143,,False,0,
14145,,False,0,
14150,,False,0,
14211,,False,0,
14232,,False,0,
14280,,False,0,
14465,,False,0,
14473,,False,0,
14592,,False,0,
14648,,False,0,
14745,,False,0,
14798,,False,0,
14808,,False,0,
14822,,False,0,
14828,,False,0,
14830,,False,0,
14832,,False,0,
15088,,False,0,
15154,,False,0,
15159,,False,0,
15170,,False,0,
15219,,False,0,
15360,,False,0,
15371,,False,0,
15425,,False,0,
15612,,False,0,
15637,,False,0,
15643,,False,0,
15645,,False,0,
15647,,False,0,
15960,,False,0,
16061,,False,0,
16070,,False,0,
16107,,False,0,
16118,,False,0,
16129,,False,0,
16130,,False,0,
16131,,False,0,
16139,,False,0,
16177,,False,0,
16233,,False,0,
16337,,False,0,
16344,,False,0,
16367,,False,0,
16370,,False,0,
16408,,False,0,
16563,,False,0,
16569,,False,0,
16571,,False,0,
16573,,False,0,
16657,,False,0,
16683,,False,0,
16685,,False,0,
16806,,False,0,
16833,,False,0,
16896,,False,0,
16907,,False,0,
16926,,False,0,
16930,,False,0,
16957,,False,0,
16961,,False,0,
16963,,False,0,
17016,,False,0,
17030,,False,0,
17130,,False,0,
17178,,False,0,
17189,,False,0,
17293,,False,0,
17300,,False,0,
17304,,False,0,
17309,,False,0,
17314,,False,0,
17315,,False,0,
17316,,False,0,
17384,,False,0,
17391,,False,0,
17401,,False,0,
17422,,False,0,
17479,,False,0,
17485,,False,0,
17491,,False,0,
17493,,False,0,
17495,,False,0,
17548,,False,0,
17705,,False,0,
17709,,False,0,
17861,,False,0,
17866,,False,0,
18242,,False,0,
18295,,False,0,
18296,,False,0,
18302,,False,0,
18304,,False,0,
18306,,False,0,
18394,,False,0,
19158,,False,0,
19168,,False,0,
19689,,False,0,
19695,,False,0,
19696,,False,0,
19698,,False,0,
19700,,False,0,
19748,,False,0,
19802,,False,0,
19854,,False,0,
19867,,False,0,
19868,,False,0,
19869,,False,0,
19875,,False,0,
19961,,False,0,
19978,,False,0,
20016,,False,0,
20078,,False,0,
20089,,False,0,
20100,,False,0,
20104,,False,0,
20122,,False,0,
20123,,False,0,
20124,,False,0,
20126,,False,0,
20146,,False,0,
20190,,False,0,
20319,,False,0,
20410,,False,0,
20524,,False,0,
20534,,False,0,
20563,,False,0,
20571,,False,0,
20589,,False,0,
20594,,False,0,
20595,,False,0,
20596,,False,0,
20638,,False,0,
20654,,False,0,
20686,,False,0,
20691,,False,0,
20701,,False,0,
20709,,False,0,
20713,,False,0,
20719,,False,0,
20720,,False,0,
20721,,False,0,
20729,,False,0,
20752,,False,0,
20768,,False,0,
20778,,False,0,
20779,,False,0,
20780,,False,0,
20800,,False,0,
20811,,False,0,
20824,,False,0,
21054,,False,0,
21070,,False,0,
21122,,False,0,
21129,,False,0,
21147,,False,0,
21153,,False,0,
21154,,False,0,
21156,,False,0,
21179,,False,0,
21264,,False,0,
21370,,False,0,
21472,,False,0,
21478,,False,0,
21487,,False,0,
21489,,False,0,
21498,,False,0,
21504,,False,0,
21526,,False,0,
21544,,False,0,
21570,,False,0,
21579,,False,0,
21609,,False,0,
21643,,False,0,
21660,,False,0,
21675,,False,0,
21683,,False,0,
21693,,False,0,
21726,,False,0,
21747,,False,0,
21759,,False,0,
21763,,False,0,
21764,,False,0,
21766,,False,0,
21767,,False,0,
21768,,False,0,
21769,,False,0,
21770,,False,0,
21771,,False,0,
21772,,False,0,
21773,,False,0,
21775,,False,0,
21787,,False,0,
21850,,False,0,
21852,,False,0,
21853,,False,0,
21855,,False,0,
21859,,False,0,
21863,,False,0,
21864,,False,0,
21866,,False,0,
21873,,False,0,
21914,,False,0,
21916,,False,0,
21920,,False,0,
21924,,False,0,
21930,,False,0,
21931,,False,0,
21933,,False,0,
21965,,False,0,
22120,,False,0,
22137,,False,0,
22241,,False,0,
22248,,False,0,
22252,,False,0,
22253,,False,0,
22255,,False,0,
22293,,False,0,
22502,,False,0,
22513,,False,0,
22597,,False,0,
22602,,False,0,
22679,,False,0,
22685,,False,0,
22686,,False,0,
22688,,False,0,
22894,,False,0,
22896,,False,0,
22897,,False,0,
22898,,False,0,
22988,,False,0,
22989,,False,0,
22990,,False,0,
22992,,False,0,
23017,,False,0,
23023,,False,0,
23036,,False,0,
23136,,False,0,
23241,,False,0,
23242,,False,0,
23243,,False,0,
23245,,False,0,
23246,,False,0,
23247,,False,0,
23302,,False,0,
23306,,False,0,
23532,,False,0,
23568,,False,0,
23576,,False,0,
23578,,False,0,
23579,,False,0,
23580,,False,0,
23632,,False,0,
23642,,False,0,
23643,,False,0,
23644,,False,0,
23649,,False,0,
23657,,False,0,
23662,,False,0,
23667,,False,0,
23732,,False,0,
23738,,False,0,
23744,,False,0,
23747,,False,0,
23749,,False,0,
23776,,False,0,
23788,,False,0,
23808,,False,0,
23891,,False,0,
23910,,False,0,
23952,,False,0,
23965,,False,0,
23981,,False,0,
23996,,False,0,
24024,,False,0,
24055,,False,0,
24080,,False,0,
24092,,False,0,
24115,,False,0,
24137,,False,0,
24141,,False,0,
24142,,False,0,
24145,,False,0,
24201,,False,0,
24308,,False,0,
24433,,False,0,
24649,,False,0,
24757,,False,0,
24759,,False,0,
24767,,False,0,
24775,,False,0,
24777,,False,0,
24779,,False,0,
24780,,False,0,
24782,,False,0,
24800,,False,0,
24839,,False,0,
24840,,False,0,
24841,,False,0,
24842,,False,0,
24843,,False,0,
24844,,False,0,
24845,,False,0,
24847,,False,0,
24849,,False,0,
24850,,False,0,
24851,,False,0,
24869,,False,0,
24870,,False,0,
24982,,False,0,
25171,,False,0,
25177,,False,0,
25179,,False,0,
25218,,False,0,
25220,,False,0,
25280,,False,0,
25420,,False,0,
25434,,False,0,
25718,,False,0,
25724,,False,0,
25726,,False,0,
25788,,False,0,
25813,,False,0,
25864,,False,0,
25871,,False,0,
25885,,False,0,
25913,,False,0,
25934,,False,0,
25949,,False,0,
25978,,False,0,
25989,,False,0,
25995,,False,0,
26026,,False,0,
26044,,False,0,
26053,,False,0,
26060,,False,0,
26064,,False,0,
26066,,False,0,
26068,,False,0,
26099,,False,0,
26107,,False,0,
26660,,False,0,
26745,,False,0,
26763,,False,0,
26769,,False,0,
26771,,False,0,
26773,,False,0,
27233,,False,0,
27579,,False,0,
27585,,False,0,
27587,,False,0,
27589,,False,0,
27944,,False,0,
28005,,False,0,
28090,,False,0,
28182,,False,0,
28264,,False,0,
28268,,False,0,
28280,,False,0,
28297,,False,0,
28355,,False,0,
28360,,False,0,
28364,,False,0,
28439,,False,0,
28445,,False,0,
28447,,False,0,
28449,,False,0,
28913,,False,0,
29016,,False,0,
29062,,False,0,
29123,,False,0,
29127,,False,0,
29146,,False,0,
29177,,False,0,
29183,,False,0,
29185,,False,0,
29187,,False,0,
29267,,False,0,
29279,,False,0,
29357,,False,0,
29419,,False,0,
29423,,False,0,
29873,,False,0,
29879,,False,0,
29881,,False,0,
29883,,False,0,
30020,,False,0,
30030,,False,0,
30031,,False,0,
30095,,False,0,
30148,,False,0,
30149,,False,0,
30150,,False,0,
30186,,False,0,
30187,,False,0,
30188,,False,0,
30224,,False,0,
30242,,False,0,
30415,,False,0,
30448,,False,0,
30561,,False,0,
30629,,False,0,
30635,,False,0,
30642,,False,0,
30647,,False,0,
30869,,False,0,
30899,,False,0,
30901,,False,0,
30907,,False,0,
30909,,False,0,
30914,,False,0,
30916,,False,0,
30928,,False,0,
30940,,False,0,
30962,,False,0,
31005,,False,0,
31037,,False,0,
31045,,False,0,
31083,,False,0,
31107,,False,0,
31134,,False,0,
31153,,False,0,
31177,,False,0,
31218,,False,0,
31250,,False,0,
31257,,False,0,
31280,,False,0,
31308,,False,0,
31312,,False,0,
31313,,False,0,
31315,,False,0,
31409,,False,0,
31416,,False,0,
31420,,False,0,
31421,,False,0,
31423,,False,0,
31453,,False,0,
31535,,False,0,
31574,,False,0,
31621,,False,0,
31627,,False,0,
31629,,False,0,
31715,,False,0,
31717,,False,0,
31831,,False,0,
32270,,False,0,
32276,,False,0,
32278,,False,0,
32306,,False,0,
32316,,False,0,
32328,,False,0,
32348,,False,0,
32383,,False,0,
32398,,False,0,
32415,,False,0,
32424,,False,0,
32425,,False,0,
32442,,False,0,
32447,,False,0,
32450,,False,0,
32451,,False,0,
32452,,False,0,
32453,,False,0,
32454,,False,0,
32455,,False,0,
32456,,False,0,
32467,,False,0,
32468,,False,0,
32469,,False,0,
32471,,False,0,
32472,,False,0,
32473,,False,0,
32474,,False,0,
32475,,False,0,
32484,,False,0,
32500,,False,0,
32508,,False,0,
32517,,False,0,
32524,,False,0,
32543,,False,0,
32547,,False,0,
32548,,False,0,
32550,,False,0,
32551,,False,0,
32552,,False,0,
32553,,False,0,
32554,,False,0,
32555,,False,0,
32556,,False,0,
32557,,False,0,
32558,,False,0,
32560,,False,0,
32562,,False,0,
32581,,False,0,
32612,,False,0,
32629,,False,0,
32652,,False,0,
32747,,False,0,
32757,,False,0,
32816,,False,0,
32867,,False,0,
32903,,False,0,
32998,,False,0,
33015,,False,0,
33036,,False,0,
33055,,False,0,
33061,,False,0,
33063,,False,0,
33065,,False,0,
33166,,False,0,
33180,,False,0,
33188,,False,0,
33218,,False,0,
33219,,False,0,
33220,,False,0,
33235,,False,0,
33286,,False,0,
33291,,False,0,
33326,,False,0,
33413,,False,0,
33452,,False,0,
33457,,False,0,
33507,,False,0,
33515,,False,0,
33517,,False,0,
33548,,False,0,
33563,,False,0,
33576,,False,0,
33615,,False,0,
33649,,False,0,
33661,,False,0,
33679,,False,0,
33701,,False,0,
33729,,False,0,
33748,,False,0,
33763,,False,0,
33788,,False,0,
33810,,False,0,
33820,,False,0,
33847,,False,0,
33851,,False,0,
33852,,False,0,
33854,,False,0,
33935,,False,0,
33945,,False,0,
33949,,False,0,
34090,,False,0,
34096,,False,0,
34098,,False,0,
34099,,False,0,
34101,,False,0,
34120,,False,0,
34153,,False,0,
34206,,False,0,
34418,,False,0,
34420,,False,0,
34426,,False,0,
34468,,False,0,
34697,,False,0,
34703,,False,0,
34705,,False,0,
34730,,False,0,
34739,,False,0,
34761,,False,0,
34788,,False,0,
34818,,False,0,
34828,,False,0,
34854,,False,0,
34864,,False,0,
34879,,False,0,
34886,,False,0,
34929,,False,0,
34958,,False,0,
34982,,False,0,
34996,,False,0,
35015,,False,0,
35019,,False,0,
35020,,False,0,
35022,,False,0,
35038,,False,0,
35089,,False,0,
35127,,False,0,
35131,,False,0,
35135,,False,0,
35137,,False,0,
35139,,False,0,
35512,,False,0,
35522,,False,0,
35528,,False,0,
35553,,False,0,
35560,,False,0,
35566,,False,0,
35567,,False,0,
35568,,False,0,
35569,,False,0,
35625,,False,0,
35943,,False,0,
36052,,False,0,
36058,,False,0,
36059,,False,0,
36061,,False,0,
36257,,False,0,
36726,,False,0,
36888,,False,0,
36894,,False,0,
36896,,False,0,
36903,,False,0,
36913,,False,0,
36964,,False,0,
36992,,False,0,
37033,,False,0,
37060,,False,0,
37084,,False,0,
37100,,False,0,
37118,,False,0,
37148,,False,0,
37163,,False,0,
37170,,False,0,
37184,,False,0,
37232,,False,0,
37255,,False,0,
37280,,False,0,
37284,,False,0,
37285,,False,0,
37287,,False,0,
37438,,False,0,
37441,,False,0,
37442,,False,0,
37481,,False,0,
37761,,False,0,
37855,,False,0,
37886,,False,0,
38039,,False,0,
38045,,False,0,
38047,,False,0,
38245,,False,0,
38442,,False,0,
38451,,False,0,
38666,,False,0,
38672,,False,0,
38674,,False,0,
38691,,False,0,
38720,,False,0,
38755,,False,0,
38779,,False,0,
38808,,False,0,
38819,,False,0,
38836,,False,0,
38850,,False,0,
38877,,False,0,
38897,,False,0,
38907,,False,0,
38939,,False,0,
38968,,False,0,
38996,,False,0,
39032,,False,0,
39036,,False,0,
39038,,False,0,
39087,,False,0,
39096,,False,0,
39299,,False,0,
39301,,False,0,
39302,,False,0,
39303,,False,0,
39348,,False,0,
39356,,False,0,
39454,,False,0,
39529,,False,0,
39530,,False,0,
39531,,False,0,
39548,,False,0,
39729,,False,0,
39735,,False,0,
39737,,False,0,
39739,,False,0,
39804,,False,0,
39814,,False,0,
39939,,False,0,
39940,,False,0,
39941,,False,0,
39946,,False,0,
39997,,False,0,
40010,,False,0,
40028,,False,0,
40043,,False,0,
40044,,False,0,
40045,,False,0,
40050,,False,0,
40062,,False,0,
40105,,False,0,
40119,,False,0,
40155,,False,0,
40168,,False,0,
40178,,False,0,
40179,,False,0,
40180,,False,0,
40184,,False,0,
40185,,False,0,
40187,,False,0,
40198,,False,0,
40384,,False,0,
40385,,False,0,
40386,,False,0,
40393,,False,0,
40409,,False,0,
40410,,False,0,
40411,,False,0,
40432,,False,0,
40438,,False,0,
40454,,False,0,
40481,,False,0,
40487,,False,0,
40489,,False,0,
40496,,False,0,
40498,,False,0,
40599,,False,0,
40601,,False,0,
40672,,False,0,
40797,,False,0,
40804,,False,0,
40809,,False,0,
40813,,False,0,
40901,,False,0,
40921,,False,0,
40928,,False,0,
40935,,False,0,
41059,,False,0,
41063,,False,0,
41225,,False,0,
41231,,False,0,
41232,,False,0,
41234,,False,0,
41765,,False,0,
42039,,False,0,
42081,,False,0,
42273,,False,0,
42279,,False,0,
42285,,False,0,
42286,,False,0,
42288,,False,0,
42400,,False,0,
42406,,False,0,
42410,,False,0,
42411,,False,0,
42448,,False,0,
42454,,False,0,
42473,,False,0,
42555,,False,0,
42562,,False,0,
42573,,False,0,
42589,,False,0,
42594,,False,0,
42751,,False,0,
42759,,False,0,
42763,,False,0,
43059,,False,0,
43065,,False,0,
43066,,False,0,
43068,,False,0,
43205,,False,0,
43405,,False,0,
43524,,False,0,
43674,,False,0,
43680,,False,0,
43681,,False,0,
43683,,False,0,
43912,,False,0,
43938,,False,0,
44208,,False,0,
44212,,False,0,
44421,,False,0,
44591,,False,0,
44604,,False,0,
44610,,False,0,
44611,,False,0,
44613,,False,0,
44667,,False,0,
44688,,False,0,
44815,,False,0,
44919,,False,0,
44923,,False,0,
44939,,False,0,
45066,,False,0,
45320,,False,0,
45326,,False,0,
45327,,False,0,
45329,,False,0,
45669,,False,0,
45675,,False,0,
45812,,False,0,
45846,,False,0,
45888,,False,0,
45897,,False,0,
45904,,False,0,
45991,,False,0,
45997,,False,0,
45998,,False,0,
46005,,False,0,
46171,,False,0,
46219,,False,0,
46284,,False,0,
46292,,False,0,
46370,,False,0,
46384,,False,0,
46516,,False,0,
46597,,False,0,
46835,,False,0,
46910,,False,0,
46916,,False,0,
46917,,False,0,
46919,,False,0,
47001,,False,0,
47122,,False,0,
47128,,False,0,
47129,,False,0,
47132,,False,0,
47136,,False,0,
47150,,False,0,
47454,,False,0,
47558,,False,0,
47592,,False,0,
47593,,False,0,
47594,,False,0,
47595,,False,0,
47596,,False,0,
47603,,False,0,
47608,,False,0,
47631,,False,0,
47637,,False,0,
47638,,False,0,
47639,,False,0,
47647,,False,0,
47660,,False,0,
47666,,False,0,
47667,,False,0,
47669,,False,0,
47901,,False,0,
47905,,False,0,
47972,,False,0,
47989,,False,0,
47995,,False,0,
48004,,False,0,
48043,,False,0,
48049,,False,0,
48051,,False,0,
48089,,False,0,
48122,,False,0,
48131,,False,0,
48155,,False,0,
48191,,False,0,
48223,,False,0,
48231,,False,0,
48253,,False,0,
48260,,False,0,
48281,,False,0,
48293,,False,0,
48339,,False,0,
48353,,False,0,
48362,,False,0,
48374,,False,0,
48378,,False,0,
48379,,False,0,
48381,,False,0,
48491,,False,0,
48498,,False,0,
48505,,False,0,
48509,,False,0,
48511,,False,0,
48562,,False,0,
48667,,False,0,
48734,,False,0,
48740,,False,0,
48742,,False,0,
49125,,False,0,
49127,,False,0,
49144,,False,0,
49150,,False,0,
49153,,False,0,
49159,,False,0,
49161,,False,0,
49191,,False,0,
49202,,False,0,
49227,,False,0,
49239,,False,0,
49255,,False,0,
49268,,False,0,
49290,,False,0,
49304,,False,0,
49343,,False,0,
49354,,False,0,
49372,,False,0,
49388,,False,0,
49412,,False,0,
49430,,False,0,
49456,,False,0,
49460,,False,0,
49462,,False,0,
49466,,False,0,
49468,,False,0,
49486,,False,0,
49505,,False,0,
49509,,False,0,
49545,,False,0,
49603,,False,0,
49606,,False,0,
49608,,False,0,
49651,,False,0,
49984,,False,0,
49992,,False,0,
50070,,False,0,
50076,,False,0,
50078,,False,0,
50080,,False,0,
50386,,False,0,
50410,,False,0,
50415,,False,0,
50445,,False,0,
50453,,False,0,
50461,,False,0,
50754,,False,0,
50765,,False,0,
50856,,False,0,
50862,,False,0,
50864,,False,0,
50866,,False,0,
50964,,False,0,
51146,,False,0,
51154,,False,0,
51531,,False,0,
51598,,False,0,
51604,,False,0,
51606,,False,0,
51608,,False,0,
51720,,False,0,
51774,,False,0,
51782,,False,0,
51786,,False,0,
51793,,False,0,
51813,,False,0,
51817,,False,0,
51939,,False,0,
52001,,False,0,
52024,,False,0,
52030,,False,0,
52042,,False,0,
52192,,False,0,
52201,,False,0,
52432,,False,0,
52438,,False,0,
52440,,False,0,
52442,,False,0,
52495,,False,0,
52501,,False,0,
52502,,False,0,
52598,,False,0,
52694,,False,0,
52700,,False,0,
52735,,False,0,
52893,,False,0,
52910,,False,0,
52975,,False,0,
53076,,False,0,
53082,,False,0,
53084,,False,0,
53086,,False,0,
53137,,False,0,
53149,,False,0,
53184,,False,0,
53209,,False,0,
53214,,False,0,
53244,,False,0,
53266,,False,0,
53329,,False,0,
53330,,False,0,
53331,,False,0,
53390,,False,0,
53394,,False,0,
53402,,False,0,
53417,,False,0,
53418,,False,0,
53419,,False,0,
53420,,False,0,
53421,,False,0,
53422,,False,0,
53423,,False,0,
53430,,False,0,
53433,,False,0,
53435,,False,0,
53437,,False,0,
53466,,False,0,
53471,,False,0,
53504,,False,0,
53675,,False,0,
53681,,False,0,
53683,,False,0,
53685,,False,0,
53687,,False,0,
53726,,False,0,
53740,,False,0,
53848,,False,0,
53864,,False,0,
53871,,False,0,
53879,,False,0,
53882,,False,0,
53883,,False,0,
53884,,False,0,
53886,,False,0,
53932,,False,0,
53937,,False,0,
53976,,False,0,
53980,,False,0,
54007,,False,0,
54013,,False,0,
54014,,False,0,
54015,,False,0,
54017,,False,0,
54035,,False,0,
54074,,False,0,
54101,,False,0,
54105,,False,0,
54109,,False,0,
54122,,False,0,
54124,,False,0,
54380,,False,0,
54391,,False,0,
54492,,False,0,
54519,,False,0,
54616,,False,0,
54622,,False,0,
54624,,False,0,
54626,,False,0,
54628,,False,0,
54744,,False,0,
54787,,False,0,
54903,,False,0,
54913,,False,0,
54927,,False,0,
54949,,False,0,
54959,,False,0,
54992,,False,0,
55001,,False,0,
55093,,False,0,
55110,,False,0,
55154,,False,0,
55158,,False,0,
55162,,False,0,
55196,,False,0,
55217,,False,0,
55221,,False,0,
55241,,False,0,
55251,,False,0,
55302,,False,0,
55385,,False,0,
55388,,False,0,
55421,,False,0,
55426,,False,0,
55427,,False,0,
55508,,False,0,
55515,,False,0,
55516,,False,0,
55517,,False,0,
55546,,False,0,
55553,,False,0,
55575,,False,0,
55604,,False,0,
55632,,False,0,
55687,,False,0,
55691,,False,0,
55717,,False,0,
55730,,False,0,
55731,,False,0,
55732,,False,0,
55737,,False,0,
55784,,False,0,
55805,,False,0,
55806,,False,0,
55807,,False,0,
55808,,False,0,
55810,,False,0,
55811,,False,0,
55812,,False,0,
55898,,False,0,
55916,,False,0,
55923,,False,0,
55929,,False,0,
55931,,False,0,
55963,,False,0,
55982,,False,0,
56003,,False,0,
56029,,False,0,
56053,,False,0,
56062,,False,0,
56099,,False,0,
56123,,False,0,
56151,,False,0,
56180,,False,0,
56212,,False,0,
56249,,False,0,
56256,,False,0,
56263,,False,0,
56273,,False,0,
56286,,False,0,
56290,,False,0,
56292,,False,0,
56293,,False,0,
56295,,False,0,
56401,,False,0,
56408,,False,0,
56412,,False,0,
56413,,False,0,
56415,,False,0,
56485,,False,0,
56518,,False,0,
56525,,False,0,
56733,,False,0,
56734,,False,0,
56735,,False,0,
56801,,False,0,
56807,,False,0,
56808,,False,0,
56810,,False,0,
56888,,False,0,
56961,,False,0,
57085,,False,0,
57091,,False,0,
57092,,False,0,
57094,,False,0,
57195,,False,0,
57318,,False,0,
57351,,False,0,
57479,,False,0,
57493,,False,0,
57499,,False,0,
